value,theta,probability,alternatives,prior_distribution,cost_of_adjective,utterance,speaker_lambda
7,3,0.002276296051096139,pos_neg_null,hair,7,prior,7
7,1,0.002276296051096139,pos_neg_null,hair,7,prior,7
7,10,0.002276296051096139,pos_neg_null,hair,7,prior,7
7,15,0.002276296051096139,pos_neg_null,hair,7,prior,7
7,8,0.002276296051096139,pos_neg_null,hair,7,prior,7
7,2,0.002276296051096139,pos_neg_null,hair,7,prior,7
8,14,0.0013490285800592595,pos_neg_null,hair,7,prior,7
8,12,0.0013490285800592595,pos_neg_null,hair,7,prior,7
8,11,0.0013490285800592595,pos_neg_null,hair,7,prior,7
8,5,0.0013490285800592595,pos_neg_null,hair,7,prior,7
8,3,0.0013490285800592595,pos_neg_null,hair,7,prior,7
8,10,0.0013490285800592595,pos_neg_null,hair,7,prior,7
8,1,0.0013490285800592595,pos_neg_null,hair,7,prior,7
8,15,0.0013490285800592595,pos_neg_null,hair,7,prior,7
8,13,0.0013490285800592595,pos_neg_null,hair,7,prior,7
8,7,0.0013490285800592595,pos_neg_null,hair,7,prior,7
8,2,0.0013490285800592595,pos_neg_null,hair,7,prior,7
8,8,0.0013490285800592595,pos_neg_null,hair,7,prior,7
8,9,0.0013490285800592595,pos_neg_null,hair,7,prior,7
8,6,0.0013490285800592595,pos_neg_null,hair,7,prior,7
8,4,0.0013490285800592595,pos_neg_null,hair,7,prior,7
9,8,0.0009474247227039453,pos_neg_null,hair,7,prior,7
9,13,0.0009474247227039453,pos_neg_null,hair,7,prior,7
9,9,0.0009474247227039453,pos_neg_null,hair,7,prior,7
9,10,0.0009474247227039453,pos_neg_null,hair,7,prior,7
9,2,0.0009474247227039453,pos_neg_null,hair,7,prior,7
9,14,0.0009474247227039453,pos_neg_null,hair,7,prior,7
9,3,0.0009474247227039453,pos_neg_null,hair,7,prior,7
9,7,0.0009474247227039453,pos_neg_null,hair,7,prior,7
9,15,0.0009474247227039453,pos_neg_null,hair,7,prior,7
9,6,0.0009474247227039453,pos_neg_null,hair,7,prior,7
9,4,0.0009474247227039453,pos_neg_null,hair,7,prior,7
9,12,0.0009474247227039453,pos_neg_null,hair,7,prior,7
9,1,0.0009474247227039453,pos_neg_null,hair,7,prior,7
9,5,0.0009474247227039453,pos_neg_null,hair,7,prior,7
9,11,0.0009474247227039453,pos_neg_null,hair,7,prior,7
10,14,0.0006880728548070935,pos_neg_null,hair,7,prior,7
10,15,0.0006880728548070935,pos_neg_null,hair,7,prior,7
10,13,0.0006880728548070935,pos_neg_null,hair,7,prior,7
10,11,0.0006880728548070935,pos_neg_null,hair,7,prior,7
10,10,0.0006880728548070935,pos_neg_null,hair,7,prior,7
10,12,0.0006880728548070935,pos_neg_null,hair,7,prior,7
10,9,0.0006880728548070935,pos_neg_null,hair,7,prior,7
10,2,0.0006880728548070935,pos_neg_null,hair,7,prior,7
10,1,0.0006880728548070935,pos_neg_null,hair,7,prior,7
10,3,0.0006880728548070935,pos_neg_null,hair,7,prior,7
10,4,0.0006880728548070935,pos_neg_null,hair,7,prior,7
10,5,0.0006880728548070935,pos_neg_null,hair,7,prior,7
10,8,0.0006880728548070935,pos_neg_null,hair,7,prior,7
10,6,0.0006880728548070935,pos_neg_null,hair,7,prior,7
10,7,0.0006880728548070935,pos_neg_null,hair,7,prior,7
11,15,0.0006283600504783026,pos_neg_null,hair,7,prior,7
11,13,0.0006283600504783026,pos_neg_null,hair,7,prior,7
11,14,0.0006283600504783026,pos_neg_null,hair,7,prior,7
11,12,0.0006283600504783026,pos_neg_null,hair,7,prior,7
11,11,0.0006283600504783026,pos_neg_null,hair,7,prior,7
11,9,0.0006283600504783026,pos_neg_null,hair,7,prior,7
11,8,0.0006283600504783026,pos_neg_null,hair,7,prior,7
11,7,0.0006283600504783026,pos_neg_null,hair,7,prior,7
11,5,0.0006283600504783026,pos_neg_null,hair,7,prior,7
11,4,0.0006283600504783026,pos_neg_null,hair,7,prior,7
11,3,0.0006283600504783026,pos_neg_null,hair,7,prior,7
11,1,0.0006283600504783026,pos_neg_null,hair,7,prior,7
11,10,0.0006283600504783026,pos_neg_null,hair,7,prior,7
11,6,0.0006283600504783026,pos_neg_null,hair,7,prior,7
11,2,0.0006283600504783026,pos_neg_null,hair,7,prior,7
12,14,0.0005274941731042232,pos_neg_null,hair,7,prior,7
12,11,0.0005274941731042232,pos_neg_null,hair,7,prior,7
12,10,0.0005274941731042232,pos_neg_null,hair,7,prior,7
12,13,0.0005274941731042232,pos_neg_null,hair,7,prior,7
12,7,0.0005274941731042232,pos_neg_null,hair,7,prior,7
12,12,0.0005274941731042232,pos_neg_null,hair,7,prior,7
12,4,0.0005274941731042232,pos_neg_null,hair,7,prior,7
12,1,0.0005274941731042232,pos_neg_null,hair,7,prior,7
12,8,0.0005274941731042232,pos_neg_null,hair,7,prior,7
12,3,0.0005274941731042232,pos_neg_null,hair,7,prior,7
12,9,0.0005274941731042232,pos_neg_null,hair,7,prior,7
12,5,0.0005274941731042232,pos_neg_null,hair,7,prior,7
12,6,0.0005274941731042232,pos_neg_null,hair,7,prior,7
12,2,0.0005274941731042232,pos_neg_null,hair,7,prior,7
12,15,0.0005274941731042232,pos_neg_null,hair,7,prior,7
13,6,0.0004604687452164958,pos_neg_null,hair,7,prior,7
13,1,0.0004604687452164958,pos_neg_null,hair,7,prior,7
13,8,0.0004604687452164958,pos_neg_null,hair,7,prior,7
13,13,0.0004604687452164958,pos_neg_null,hair,7,prior,7
13,15,0.0004604687452164958,pos_neg_null,hair,7,prior,7
13,14,0.0004604687452164958,pos_neg_null,hair,7,prior,7
13,3,0.0004604687452164958,pos_neg_null,hair,7,prior,7
13,10,0.0004604687452164958,pos_neg_null,hair,7,prior,7
13,11,0.0004604687452164958,pos_neg_null,hair,7,prior,7
13,9,0.0004604687452164958,pos_neg_null,hair,7,prior,7
13,5,0.0004604687452164958,pos_neg_null,hair,7,prior,7
13,7,0.0004604687452164958,pos_neg_null,hair,7,prior,7
13,4,0.0004604687452164958,pos_neg_null,hair,7,prior,7
13,12,0.0004604687452164958,pos_neg_null,hair,7,prior,7
13,2,0.0004604687452164958,pos_neg_null,hair,7,prior,7
15,13,0.0002022425052874106,pos_neg_null,hair,7,prior,7
15,14,0.0002022425052874106,pos_neg_null,hair,7,prior,7
15,8,0.0002022425052874106,pos_neg_null,hair,7,prior,7
15,11,0.0002022425052874106,pos_neg_null,hair,7,prior,7
15,9,0.0002022425052874106,pos_neg_null,hair,7,prior,7
15,5,0.0002022425052874106,pos_neg_null,hair,7,prior,7
15,15,0.0002022425052874106,pos_neg_null,hair,7,prior,7
15,1,0.0002022425052874106,pos_neg_null,hair,7,prior,7
15,7,0.0002022425052874106,pos_neg_null,hair,7,prior,7
15,3,0.0002022425052874106,pos_neg_null,hair,7,prior,7
15,6,0.0002022425052874106,pos_neg_null,hair,7,prior,7
15,2,0.0002022425052874106,pos_neg_null,hair,7,prior,7
15,10,0.0002022425052874106,pos_neg_null,hair,7,prior,7
15,12,0.0002022425052874106,pos_neg_null,hair,7,prior,7
15,4,0.0002022425052874106,pos_neg_null,hair,7,prior,7
14,1,0.00019809432151729004,pos_neg_null,hair,7,prior,7
14,14,0.00019809432151729004,pos_neg_null,hair,7,prior,7
14,9,0.00019809432151729004,pos_neg_null,hair,7,prior,7
14,2,0.00019809432151729004,pos_neg_null,hair,7,prior,7
14,11,0.00019809432151729004,pos_neg_null,hair,7,prior,7
14,4,0.00019809432151729004,pos_neg_null,hair,7,prior,7
14,12,0.00019809432151729004,pos_neg_null,hair,7,prior,7
14,8,0.00019809432151729004,pos_neg_null,hair,7,prior,7
14,15,0.00019809432151729004,pos_neg_null,hair,7,prior,7
14,3,0.00019809432151729004,pos_neg_null,hair,7,prior,7
14,5,0.00019809432151729004,pos_neg_null,hair,7,prior,7
14,10,0.00019809432151729004,pos_neg_null,hair,7,prior,7
14,13,0.00019809432151729004,pos_neg_null,hair,7,prior,7
14,7,0.00019809432151729004,pos_neg_null,hair,7,prior,7
14,6,0.00019809432151729004,pos_neg_null,hair,7,prior,7
3,1,0.00024148114943260205,pos_neg_null,hair,7,adjective,6
3,3,0.004646651113981949,pos_neg_null,hair,7,adjective,6
3,2,0.0008242813603567278,pos_neg_null,hair,7,adjective,6
2,2,0.0006468347984957044,pos_neg_null,hair,7,adjective,6
2,1,0.000236465571476837,pos_neg_null,hair,7,adjective,6
1,1,0.000009003641657141745,pos_neg_null,hair,7,adjective,6
4,4,0.0350467039262447,pos_neg_null,hair,7,adjective,6
4,3,0.003266679680624139,pos_neg_null,hair,7,adjective,6
4,2,0.0005690361574696467,pos_neg_null,hair,7,adjective,6
4,1,0.00016670461323426417,pos_neg_null,hair,7,adjective,6
5,5,0.08586579134782003,pos_neg_null,hair,7,adjective,6
5,4,0.020878720680682087,pos_neg_null,hair,7,adjective,6
5,3,0.0019381124120651121,pos_neg_null,hair,7,adjective,6
5,2,0.00033760764676352904,pos_neg_null,hair,7,adjective,6
5,1,0.00009890540599196684,pos_neg_null,hair,7,adjective,6
6,6,0.06558685909009979,pos_neg_null,hair,7,adjective,6
6,5,0.052958641071657465,pos_neg_null,hair,7,adjective,6
6,4,0.012870071532495288,pos_neg_null,hair,7,adjective,6
6,3,0.0011946922305624736,pos_neg_null,hair,7,adjective,6
6,2,0.0002081082758956699,pos_neg_null,hair,7,adjective,6
6,1,0.000060967320246055986,pos_neg_null,hair,7,adjective,6
7,6,0.04188903039526004,pos_neg_null,hair,7,adjective,6
7,7,0.04265949627114546,pos_neg_null,hair,7,adjective,6
7,5,0.03382241025759801,pos_neg_null,hair,7,adjective,6
7,4,0.008219562107488646,pos_neg_null,hair,7,adjective,6
7,3,0.0007629986331970685,pos_neg_null,hair,7,adjective,6
7,1,0.000038937209791284784,pos_neg_null,hair,7,adjective,6
7,2,0.00013290982062437643,pos_neg_null,hair,7,adjective,6
8,5,0.02004457990515668,pos_neg_null,hair,7,adjective,6
8,3,0.0004521850144375286,pos_neg_null,hair,7,adjective,6
8,1,0.000023075824786021173,pos_neg_null,hair,7,adjective,6
8,7,0.02528187616182232,pos_neg_null,hair,7,adjective,6
8,2,0.00007876793816274138,pos_neg_null,hair,7,adjective,6
8,8,0.02532383444250711,pos_neg_null,hair,7,adjective,6
8,6,0.024825197569079357,pos_neg_null,hair,7,adjective,6
8,4,0.004871257494487466,pos_neg_null,hair,7,adjective,6
9,8,0.017784969995496253,pos_neg_null,hair,7,adjective,6
9,9,0.017787918274199472,pos_neg_null,hair,7,adjective,6
9,2,0.00005531883688373684,pos_neg_null,hair,7,adjective,6
9,3,0.00031757018957710877,pos_neg_null,hair,7,adjective,6
9,7,0.017755498190407348,pos_neg_null,hair,7,adjective,6
9,6,0.017434772154287858,pos_neg_null,hair,7,adjective,6
9,4,0.003421091183058259,pos_neg_null,hair,7,adjective,6
9,1,0.000016206185118850933,pos_neg_null,hair,7,adjective,6
9,5,0.014077337455316124,pos_neg_null,hair,7,adjective,6
10,10,0.012918901853841331,pos_neg_null,hair,7,adjective,6
10,9,0.01291858217211946,pos_neg_null,hair,7,adjective,6
10,2,0.00004017563517929744,pos_neg_null,hair,7,adjective,6
10,1,0.000011769838587740224,pos_neg_null,hair,7,adjective,6
10,3,0.00023063724400216267,pos_neg_null,hair,7,adjective,6
10,4,0.002484587873286738,pos_neg_null,hair,7,adjective,6
10,5,0.010223750276768941,pos_neg_null,hair,7,adjective,6
10,8,0.012916440519447561,pos_neg_null,hair,7,adjective,6
10,6,0.012662107248874,pos_neg_null,hair,7,adjective,6
10,7,0.012895036445247378,pos_neg_null,hair,7,adjective,6
11,11,0.011797812803911336,pos_neg_null,hair,7,adjective,6
11,9,0.011797473027848041,pos_neg_null,hair,7,adjective,6
11,8,0.011795517233528266,pos_neg_null,hair,7,adjective,6
11,7,0.01177597066218644,pos_neg_null,hair,7,adjective,6
11,5,0.00933650585850994,pos_neg_null,hair,7,adjective,6
11,4,0.002268968686337622,pos_neg_null,hair,7,adjective,6
11,3,0.0002106219265458534,pos_neg_null,hair,7,adjective,6
11,1,0.000010748420486937171,pos_neg_null,hair,7,adjective,6
11,10,0.01179776502999473,pos_neg_null,hair,7,adjective,6
11,6,0.01156325568503175,pos_neg_null,hair,7,adjective,6
11,2,0.00003668908600723525,pos_neg_null,hair,7,adjective,6
12,11,0.00990399932349381,pos_neg_null,hair,7,adjective,6
12,10,0.009903959209752278,pos_neg_null,hair,7,adjective,6
12,7,0.009885663326656881,pos_neg_null,hair,7,adjective,6
12,12,0.00990400675861749,pos_neg_null,hair,7,adjective,6
12,4,0.001904748336702808,pos_neg_null,hair,7,adjective,6
12,1,0.000009023057994564825,pos_neg_null,hair,7,adjective,6
12,8,0.009902072235019429,pos_neg_null,hair,7,adjective,6
12,3,0.00017681238470897942,pos_neg_null,hair,7,adjective,6
12,9,0.00990371408049749,pos_neg_null,hair,7,adjective,6
12,5,0.007837787322361761,pos_neg_null,hair,7,adjective,6
12,6,0.009707093872892784,pos_neg_null,hair,7,adjective,6
12,2,0.00003079966504968718,pos_neg_null,hair,7,adjective,6
13,6,0.008473673384950397,pos_neg_null,hair,7,adjective,6
13,1,0.000007876553722522424,pos_neg_null,hair,7,adjective,6
13,8,0.008643877050375693,pos_neg_null,hair,7,adjective,6
13,13,0.008645566496004894,pos_neg_null,hair,7,adjective,6
13,3,0.00015434592660342687,pos_neg_null,hair,7,adjective,6
13,10,0.008645524258879204,pos_neg_null,hair,7,adjective,6
13,11,0.008645559275615257,pos_neg_null,hair,7,adjective,6
13,9,0.008645310276685421,pos_neg_null,hair,7,adjective,6
13,5,0.006841888076910746,pos_neg_null,hair,7,adjective,6
13,7,0.008629553120692059,pos_neg_null,hair,7,adjective,6
13,4,0.0016627237252561115,pos_neg_null,hair,7,adjective,6
13,12,0.008645565766765935,pos_neg_null,hair,7,adjective,6
